PlayerName,Oponent,Tournament,GroundNumerico,Prize,TournamentYear,NumeroSets,DiffIMC,DiffAge,DiffRank,QTDBelgas,Finals,SumMainHand,SumTrainer,TipoTorneio
Juan-Sebastian Vivanco,Jeroen Vanneste,Belgium F8,1,10000,2012,3,0.9921555306768539,4,-1115.0,0,1,2,0,Melhor_de_3
Jannis Kahlke,Jeroen Vanneste,Belgium F5,1,15000,2017,2,1.1944220490310258,0,-899.0,0,0,1,0,Melhor_de_3
Thomas Brechemier,Jeroen Vanneste,Belgium F12,1,10000,2016,2,0.9262010895923289,-2,-1323.0,0,1,2,1,Melhor_de_3
Nils Langer,Jeroen Vanneste,Belgium F1,1,10000,2014,2,-1.1265065103629297,4,-1534.0,0,1,2,1,Melhor_de_3
Julien Obry,Jeroen Vanneste,Belgium F7,1,10000,2013,2,2.592856444436695,3,-1472.0,0,0,2,1,Melhor_de_3
Sander Gille,Jeroen Vanneste,Belgium F9,1,10000,2014,2,0.11560330277327324,3,-1680.0,1,0,2,1,Melhor_de_3
Alexis Musialek,Jeroen Vanneste,Belgium F13,1,25000,2016,2,31.95078981157992,6,266.0,0,0,2,0,Melhor_de_3
Ante Pavic,Jeroen Vanneste,Mons,2,117885,2016,3,3.191385276987212,5,-1590.0,0,0,2,1,Melhor_de_3
Julien Cagnina,Jeroen Vanneste,Belgium F10,1,15000,2017,3,-0.29860551225775467,0,-1483.0,0,1,2,0,Melhor_de_3
Julien Cagnina,Jeroen Vanneste,Belgium F6,1,15000,2017,2,-0.29860551225775467,0,-1483.0,0,0,2,0,Melhor_de_3
Benjamin Hassan,Jeroen Vanneste,Belgium F12,1,15000,2017,2,3.5832661470930773,-1,-1462.0,0,1,2,1,Melhor_de_3
Marvin Netuschil,Jeroen Vanneste,Belgium F14,1,10000,2016,3,2.0902385858042933,3,-395.0,0,0,2,1,Melhor_de_3
Antoine Hoang,Jeroen Vanneste,Belgium F9,1,15000,2017,3,0.8958165367732711,-1,-1378.0,0,1,2,1,Melhor_de_3
Jaume Pla Malfeito,Jeroen Vanneste,Belgium F1,1,15000,2018,2,-0.46876484916244365,-1,-1221.0,0,1,2,1,Melhor_de_3
Daniel Masur,Jeroen Vanneste,Belgium F6,1,10000,2014,2,1.4930275612887804,0,-1451.0,0,1,2,1,Melhor_de_3
Illya Marchenko,Jeroen Vanneste,Mons,2,136830,2012,2,3.6218122143875924,7,-1398.0,0,0,2,1,Melhor_de_3
Mats Moraing,Jeroen Vanneste,Belgium F8,1,15000,2017,2,-0.3718173320675042,2,-1249.0,0,0,1,1,Melhor_de_3
Michael Geerts,Jeroen Vanneste,Belgium F4,1,10000,2016,2,0.9262010895923289,-1,-1506.0,1,0,2,1,Melhor_de_3
Michael Geerts,Jeroen Vanneste,Belgium F3,1,15000,2018,3,0.9262010895923289,-1,-1506.0,1,0,2,1,Melhor_de_3
Maxime Chazal,Jeroen Vanneste,Belgium F7,1,10000,2016,2,1.7120016868164498,1,-1238.0,0,1,2,1,Melhor_de_3
Christopher Heyman,Jeroen Vanneste,Belgium F4,1,10000,2013,2,3.665808469828434,1,-930.0,1,0,1,0,Melhor_de_3
Jelle Sels,Jeroen Vanneste,Belgium F7,1,15000,2017,2,1.6852742914671843,-1,-1551.0,0,0,2,0,Melhor_de_3
Juan Carlos Saez,Jeroen Vanneste,Belgium F8,1,10000,2014,3,0.9921555306768539,3,-1437.0,0,0,2,0,Melhor_de_3
Yannik Reuter,Jeroen Vanneste,Belgium F6,1,10000,2012,2,0.9921555306768539,3,-1265.0,1,0,2,0,Melhor_de_3
Yannik Reuter,Jeroen Vanneste,Belgium F2,1,10000,2010,3,0.9921555306768539,3,-1265.0,1,0,2,0,Melhor_de_3
Yannick Vandenbulcke,Jeroen Vanneste,Belgium F5,1,10000,2014,2,1.0212021529568922,4,-1345.0,1,0,2,1,Melhor_de_3
Daniel Altmaier,Jeroen Vanneste,Belgium F6,1,10000,2016,3,0.836473929312362,-4,-1630.0,0,0,2,1,Melhor_de_3
Raphael Baltensperger,Jeroen Vanneste,Belgium F2,1,25000,2018,2,0.9921555306768539,-3,-1046.0,0,0,2,1,Melhor_de_3
Botic van de Zandschulp,Jeroen Vanneste,Belgium F8,1,10000,2016,2,1.5015975010199831,-1,-1693.0,0,0,2,1,Melhor_de_3
Tomas Martin Etcheverry,Jeroen Vanneste,Belgium F7,1,15000,2018,2,-0.4529295918174512,-5,-1663.0,0,1,2,1,Melhor_de_3
Romain Bogaerts,Francois-Arthur Vibert,Belgium F5,1,10000,2014,3,-1.1317338162064274,-3,501.0,0,0,0,1,Melhor_de_3
Julien Dubail,Francois-Arthur Vibert,Belgium F6,1,10000,2015,2,-1.6945168567603126,2,-220.0,1,0,1,0,Melhor_de_3
Maxime Tabatruong,Francois-Arthur Vibert,Belgium F4,1,10000,2015,2,-0.412454101906345,1,-231.0,0,1,1,0,Melhor_de_3
Julien Obry,Francois-Arthur Vibert,Belgium F3,1,10000,2011,2,1.7563825151243329,-1,-341.0,0,0,1,1,Melhor_de_3
Romain Sichez,Francois-Arthur Vibert,Belgium F7,1,10000,2016,2,0.15568160136449194,0,-178.0,0,0,1,0,Melhor_de_3
Arnaud Bovy,Francois-Arthur Vibert,Belgium F7,1,15000,2018,3,2.056681700562791,-10,419.0,1,0,0,0,Melhor_de_3
Arthur De Greef,Francois-Arthur Vibert,Belgium F2,1,10000,2011,2,-0.836473929312362,-2,-478.0,1,0,1,1,Melhor_de_3
Clement Geens,Francois-Arthur Vibert,Belgium F15,1,15000,2014,2,-0.5415062698424933,-6,-346.0,1,0,1,1,Melhor_de_3
Steve Darcis,Francois-Arthur Vibert,Belgium F14,1,10000,2014,2,2.8347114309734742,6,-553.0,1,1,1,1,Melhor_de_3
Jeroen Vanneste,Francois-Arthur Vibert,Belgium F3,1,15000,2018,3,-0.836473929312362,-4,1131.0,0,0,1,0,Melhor_de_3
Corentin Denolly,Francois-Arthur Vibert,Belgium F10,1,15000,2018,2,0.44786567733235216,-7,39.0,0,0,0,1,Melhor_de_3
Pascal Meis,Francois-Arthur Vibert,Belgium F14,1,10000,2016,2,1.4393977499455062,-3,-148.0,0,0,0,1,Melhor_de_3
Louis Cant,Remy Chala,Belgium F9,1,10000,2013,3,0.0,5,116.0,1,1,1,0,Melhor_de_3
Maverick Banes,Remy Chala,Belgium F10,1,10000,2014,2,0.0,3,-693.0,0,0,1,0,Melhor_de_3
Maverick Banes,Remy Chala,Belgium F11,1,10000,2014,3,0.0,3,-693.0,0,0,1,0,Melhor_de_3
Louis Cant,Zizou Bergs,Belgium F6,1,10000,2015,2,-2.3374726077428782,9,893.0,2,0,2,1,Melhor_de_3
Jolan Cailleau,Zizou Bergs,Belgium F9,1,10000,2016,3,-2.3374726077428782,4,749.0,2,0,2,1,Melhor_de_3
Julien Cagnina,Zizou Bergs,Belgium F10,1,15000,2017,2,-3.628233650677487,5,107.0,1,0,2,1,Melhor_de_3
Luka Pavlovic,Zizou Bergs,Belgium F3,1,15000,2018,2,-2.3374726077428782,-1,856.0,1,0,2,1,Melhor_de_3
Benjamin Dhoe,Zizou Bergs,M15 Eupen,1,15000,2019,3,0.12150667166243423,3,541.0,1,0,2,2,Melhor_de_3
Colin Sinclair,Zizou Bergs,Belgium F4,1,15000,2018,3,-1.9272873010041565,5,277.0,1,0,2,2,Melhor_de_3
Juan Pablo Varillas,Zizou Bergs,Belgium F2,1,25000,2018,3,-2.6296566837107385,4,-45.0,1,1,2,2,Melhor_de_3
Pierre-Hugues Herbert,Zizou Bergs,Antwerp,2,627088,2016,3,-3.9078214793654062,8,242.0,1,0,2,2,Melhor_de_3
Jeremy Jahn,Zizou Bergs,M25 Lasne,1,25000,2019,3,-2.087810333766175,9,480.0,1,1,2,1,Melhor_de_3
Jeroen Vanneste,Zizou Bergs,Belgium F5,1,15000,2018,2,-3.329628138419732,5,1590.0,1,1,2,1,Melhor_de_3
Sandro Ehrat,Zizou Bergs,M25 Arlon,1,25000,2019,2,-1.053756459161864,8,154.0,1,1,2,1,Melhor_de_3
Joris De Loore,Zizou Bergs,Belgium F12,1,10000,2015,2,-1.5539153445075584,6,66.0,2,0,2,2,Melhor_de_3
Karen Khachanov,Zizou Bergs,Antwerp,2,450939,2020,3,-2.936217432531926,3,-120.0,1,0,2,2,Melhor_de_3
Lloyd Harris,Zizou Bergs,Antwerp,2,601542,2021,2,-3.650743900037728,2,147.0,1,0,2,2,Melhor_de_3
Carl Soderlund,Zizou Bergs,M15 Koksijde,1,15000,2019,2,-2.49315420910737,2,255.0,1,1,2,2,Melhor_de_3
Stefanos Tsitsipas,Zizou Bergs,Antwerp,2,665591,2017,2,-0.9661080708879517,1,-127.0,1,0,2,2,Melhor_de_3
Felix Auger-Aliassime,Zizou Bergs,Antwerp,2,723636,2018,3,-1.5030352367179098,-1,-123.0,1,0,2,2,Melhor_de_3
Louis Cant,Lofo Ramiaramanana,Belgium F12,1,10000,2015,2,-0.7198461561395959,-1,-10045.0,1,0,1,0,Melhor_de_3
Olaf De Weerdt,Lofo Ramiaramanana,Belgium F9,1,10000,2011,2,-0.7198461561395959,2,-9632.0,1,0,1,0,Melhor_de_3
Valentin Dimov,Lofo Ramiaramanana,Belgium F3,1,10000,2009,2,-0.7198461561395959,0,-10376.0,0,0,1,0,Melhor_de_3
Ivo Mijic,Lofo Ramiaramanana,Belgium F10,1,10000,2012,2,-0.7198461561395959,-1,-10095.0,0,0,1,0,Melhor_de_3
Thomas Grinberg,Lofo Ramiaramanana,Belgium F13,1,10000,2014,2,-0.47018388216289253,-5,-10194.0,0,0,1,1,Melhor_de_3
Julien Obry,Lofo Ramiaramanana,Belgium F3,1,10000,2010,2,0.880854757620245,-2,-10820.0,0,0,1,1,Melhor_de_3
Arnaud Neveux,Lofo Ramiaramanana,Belgium F11,1,10000,2015,3,-0.7198461561395959,-5,-10647.343487394957,1,0,1,0,Melhor_de_3
Clement Geens,Lofo Ramiaramanana,Belgium F10,1,10000,2015,2,-1.4170340273465811,-7,-10825.0,1,0,1,1,Melhor_de_3
Goncalo Oliveira,Lofo Ramiaramanana,Belgium F9,1,10000,2015,2,-0.4276620801717357,-6,-10739.0,0,0,0,1,Melhor_de_3
Mats Moraing,Lofo Ramiaramanana,Belgium F12,1,10000,2016,2,-2.083819018883954,-3,-10597.0,0,0,0,1,Melhor_de_3
Louis Cant,Benjamin Dhoe,Belgium F14,1,10000,2015,2,-2.4589792794053125,6,352.0,1,0,2,1,Melhor_de_3
Lukas Ruepke,Benjamin Dhoe,Belgium F8,1,15000,2017,3,0.9852306963361954,3,94.0,0,0,2,2,Melhor_de_3
Joran Vliegen,Benjamin Dhoe,Belgium F6,1,10000,2016,3,-3.868344359307514,3,-630.0,1,0,1,2,Melhor_de_3
Jonas Merckx,Benjamin Dhoe,Belgium F4,1,15000,2018,2,0.8123421027965065,3,-230.0,1,0,2,2,Melhor_de_3
Jonas Merckx,Benjamin Dhoe,Belgium F3,1,10000,2016,2,0.8123421027965065,3,-230.0,1,0,2,2,Melhor_de_3
Philipp Davydenko,Benjamin Dhoe,Belgium F10,1,15000,2017,2,-1.0622907120201148,4,-250.343487394958,0,0,2,2,Melhor_de_3
Alexandre Folie,Benjamin Dhoe,Belgium F12,1,10000,2015,3,-2.7718831877387515,6,-339.0,1,0,2,1,Melhor_de_3
Jolan Cailleau,Benjamin Dhoe,Belgium F1,1,15000,2017,2,-2.4589792794053125,1,208.0,1,0,2,1,Melhor_de_3
Jolan Cailleau,Benjamin Dhoe,Belgium F7,1,10000,2015,2,-2.4589792794053125,1,208.0,1,1,2,1,Melhor_de_3
Mark-flavius Andres,Benjamin Dhoe,Belgium F12,1,10000,2016,2,-2.4589792794053125,4,875.0,0,0,2,1,Melhor_de_3
Dennis Bogaert,Benjamin Dhoe,Belgium F11,1,10000,2016,3,-2.4589792794053125,4,716.0,1,0,2,1,Melhor_de_3
Alexis Musialek,Benjamin Dhoe,Belgium F8,1,10000,2016,2,28.499655001497754,8,1315.0,0,0,2,1,Melhor_de_3
Alexis Musialek,Benjamin Dhoe,Belgium F4,1,15000,2017,2,28.499655001497754,8,1315.0,0,0,2,1,Melhor_de_3
Alexis Boureau,Benjamin Dhoe,M15 Koksijde,1,15000,2019,3,-2.4589792794053125,0,552.0,0,0,2,1,Melhor_de_3
Florian Lakat,Benjamin Dhoe,Belgium F6,1,10000,2015,2,-1.3009823527534294,1,7.0,0,0,2,1,Melhor_de_3
Luis Humberto Lopez,Benjamin Dhoe,M15 Lambermont,1,15000,2019,3,-2.4589792794053125,-1,623.0,0,0,2,1,Melhor_de_3
Billy Harris,Benjamin Dhoe,Belgium F11,1,10000,2015,2,-2.1614690742102987,1,-362.0,0,0,2,2,Melhor_de_3
Arthur Rinderknech,Benjamin Dhoe,Belgium F1,1,10000,2016,3,-2.3422151724119047,1,-593.0,0,1,2,2,Melhor_de_3
Colin Sinclair,Benjamin Dhoe,Belgium F9,1,15000,2018,2,-2.0487939726665907,2,-264.0,0,1,2,2,Melhor_de_3
Constant De La Bassetiere,Benjamin Dhoe,Belgium F2,1,25000,2017,3,-1.874611127469592,-2,539.0,0,0,2,2,Melhor_de_3
Frederico Ferreira Silva,Benjamin Dhoe,Belgium F13,1,15000,2015,2,-1.8937002903673772,1,-450.0,0,0,1,2,Melhor_de_3
Nikolas Sanchez Izquierdo,Benjamin Dhoe,Belgium F10,1,15000,2018,3,-2.7511633553731727,-3,-341.0,0,1,2,1,Melhor_de_3
Maxime Pauwels,Benjamin Dhoe,Belgium F5,1,15000,2017,2,-3.6443989332934343,-2,-71.0,0,0,2,1,Melhor_de_3
Maxime Pauwels,Benjamin Dhoe,Belgium F9,1,15000,2017,2,-3.6443989332934343,-2,-71.0,0,0,2,1,Melhor_de_3
Yanais Laurent,Benjamin Dhoe,Belgium F7,1,15000,2017,3,-2.5553182733088953,4,4357.0,0,0,2,1,Melhor_de_3
Juan Pablo Varillas,Benjamin Dhoe,M25 Arlon,1,25000,2019,2,-2.7511633553731727,1,-586.0,0,0,2,2,Melhor_de_3
Guy Den Ouden,Benjamin Dhoe,M15 Huy,1,15000,2021,2,-2.8539237855666535,-6,104.0,0,1,2,2,Melhor_de_3
Michael Geerts,Benjamin Dhoe,M15 Eupen,1,15000,2019,2,-2.5249337204898374,1,-457.0,1,1,2,2,Melhor_de_3
Louis Wessels,Benjamin Dhoe,Belgium F11,1,15000,2017,2,-2.2924960662390497,-2,-388.0,0,1,2,2,Melhor_de_3
Jeroen Vanneste,Benjamin Dhoe,Belgium F5,1,15000,2018,3,-3.4511348100821664,2,1049.0,0,0,2,1,Melhor_de_3
Jeroen Vanneste,Benjamin Dhoe,Belgium F6,1,15000,2017,2,-3.4511348100821664,2,1049.0,0,0,2,1,Melhor_de_3
Jeroen Vanneste,Benjamin Dhoe,Belgium F7,1,10000,2016,2,-3.4511348100821664,2,1049.0,0,0,2,1,Melhor_de_3
Joris De Loore,Benjamin Dhoe,M25 Koksijde,1,25000,2021,2,-1.6754220161699926,3,-475.0,1,0,2,2,Melhor_de_3
Facundo Diaz Acosta,Benjamin Dhoe,M25 Eupen,1,25000,2021,2,-2.8539237855666535,-4,-513.0,0,0,1,2,Melhor_de_3
Maciej Smola,Benjamin Dhoe,M15 Brussels,1,15000,2019,3,0.25470317202449877,3,-49.0,0,0,2,1,Melhor_de_3
Pascal Meis,Benjamin Dhoe,Belgium F14,1,10000,2016,2,-1.1752631308242982,3,-230.0,0,0,1,2,Melhor_de_3
Louis Cant,Clement Geens,Belgium F9,1,10000,2013,3,0.6971878712069852,6,780.0,2,0,2,1,Melhor_de_3
Ugo Nastasi,Clement Geens,Belgium F3,1,10000,2015,2,1.2815560231427057,3,411.0,1,0,2,2,Melhor_de_3
Michal Pazicky,Clement Geens,Belgium F2,1,10000,2012,2,0.6971878712069852,9,200.0,1,0,2,1,Melhor_de_3
Andrei Plotniy,Clement Geens,Belgium F9,1,10000,2015,2,0.6971878712069852,8,139.0,1,0,2,1,Melhor_de_3
Maxime Tabatruong,Clement Geens,Belgium F1,1,10000,2015,2,0.12905216793614827,7,115.0,1,0,2,1,Melhor_de_3
Alexandre Sidorenko,Clement Geens,Belgium F8,1,10000,2013,3,1.2815560231427057,8,-100.0,1,0,2,2,Melhor_de_3
Michael Berrer,Clement Geens,Mons,2,141445,2013,2,4.753188237211685,16,-203.0,1,0,1,2,Melhor_de_3
Jolan Cailleau,Clement Geens,Belgium F7,1,10000,2015,2,0.6971878712069852,1,636.0,2,0,2,1,Melhor_de_3
Tom Schonenberg,Clement Geens,Belgium F2,1,10000,2015,2,-0.17936435669659545,5,428.0,1,1,2,1,Melhor_de_3
Nico Matic,Clement Geens,Belgium F4,1,10000,2014,3,1.8937002903673772,4,1089.0,1,0,2,2,Melhor_de_3
Andrea Arnaboldi,Clement Geens,Mons,2,118163,2015,3,0.12905216793614827,9,223.0,1,0,1,2,Melhor_de_3
Julien Cagnina,Clement Geens,Belgium F10,1,15000,2017,3,-0.5935731717276234,2,-6.0,1,1,2,1,Melhor_de_3
Julien Cagnina,Clement Geens,Belgium F8,1,10000,2014,2,-0.5935731717276234,2,-6.0,1,1,2,1,Melhor_de_3
Elmar Ejupovic,Clement Geens,Belgium F14,1,10000,2014,2,2.0685524080619118,3,29.0,1,0,2,2,Melhor_de_3
Colin Sinclair,Clement Geens,Belgium F6,1,15000,2018,2,1.107373177945707,2,164.0,1,0,2,2,Melhor_de_3
Marvin Netuschil,Clement Geens,Belgium F1,1,15000,2018,2,1.7952709263344246,5,1082.0,1,1,2,2,Melhor_de_3
Marvin Netuschil,Clement Geens,Belgium F12,1,10000,2015,3,1.7952709263344246,5,1082.0,1,1,2,2,Melhor_de_3
Kimmer Coppejans,Clement Geens,Belgium F10,1,10000,2014,2,-1.1055157332984216,2,-67.0,2,0,2,2,Melhor_de_3
Valentin Guenther,Clement Geens,Belgium F11,1,15000,2017,2,0.6971878712069852,-2,1825.0,1,0,2,1,Melhor_de_3
Goncalo Oliveira,Clement Geens,Belgium F13,1,15000,2015,2,0.9893719471748454,1,86.0,1,1,1,2,Melhor_de_3
Gabriel Petit,Clement Geens,M15 Lambermont,1,15000,2019,2,1.9809040197879995,1,206.0,1,1,2,1,Melhor_de_3
Enzo Couacaud,Clement Geens,Belgium F1,1,10000,2016,2,1.1980599018189118,1,-92.0,1,1,2,1,Melhor_de_3
Maxime Mora,Clement Geens,Belgium F9,1,15000,2018,2,-0.7637325086323123,-1,455.0,1,0,2,2,Melhor_de_3
Yanais Laurent,Clement Geens,Belgium F5,1,10000,2015,3,0.6008488773034024,4,4785.0,1,0,2,1,Melhor_de_3
Constant Lestienne,Clement Geens,Belgium F9,1,10000,2014,2,1.672262044479357,4,-183.0,1,0,2,1,Melhor_de_3
Dustin Brown,Clement Geens,Mons,2,136830,2012,2,-1.7891300709457951,12,395.0,1,0,2,1,Melhor_de_3
Jeroen Vanneste,Clement Geens,Belgium F12,1,15000,2017,2,-0.2949676594698687,2,1477.0,1,0,2,1,Melhor_de_3
Christopher Heyman,Clement Geens,Belgium F1,1,15000,2017,3,3.3708408103585654,3,547.0,2,1,1,1,Melhor_de_3
Christopher Heyman,Clement Geens,Belgium F2,1,25000,2017,2,3.3708408103585654,3,547.0,2,0,1,1,Melhor_de_3
Joris De Loore,Clement Geens,Belgium F9,1,10000,2012,2,1.480745134442305,3,-47.0,2,0,2,2,Melhor_de_3
Tak Khunn Wang,Clement Geens,Belgium F9,1,15000,2017,2,0.11091157836698784,5,20.0,1,0,2,1,Melhor_de_3
Yannick Vandenbulcke,Clement Geens,Belgium F4,1,10000,2013,2,0.7262344934870235,6,132.0,2,0,2,2,Melhor_de_3
Yannick Vandenbulcke,Clement Geens,Belgium F4,1,10000,2016,3,0.7262344934870235,6,132.0,2,0,2,2,Melhor_de_3
Daniel Altmaier,Clement Geens,Belgium F2,1,10000,2016,2,0.5415062698424933,-2,-153.0,1,1,2,2,Melhor_de_3
Carl Soderlund,Clement Geens,M15 Koksijde,1,15000,2019,2,0.5415062698424933,-1,142.0,1,1,2,2,Melhor_de_3
Daniil Medvedev,Clement Geens,Mons,2,117885,2016,2,-0.9218610041891431,0,-242.0,1,0,2,2,Melhor_de_3
Louis Cant,Kimmer Coppejans,Belgium F9,1,10000,2013,2,1.8027036045054068,4,847.0,2,0,2,1,Melhor_de_3
Louis Cant,Kimmer Coppejans,Belgium F8,1,10000,2011,3,1.8027036045054068,4,847.0,2,0,2,1,Melhor_de_3
Dimitar Grabul,Kimmer Coppejans,Belgium F3,1,10000,2013,3,1.8027036045054068,13,715.0,1,1,2,1,Melhor_de_3
Catalin-Ionut Gard,Kimmer Coppejans,Belgium F7,1,10000,2011,2,1.8027036045054068,13,244.656512605042,1,0,2,1,Melhor_de_3
Oscar Sabate-Bretos,Kimmer Coppejans,Belgium F2,1,10000,2011,2,1.8027036045054068,8,347.0,1,0,2,1,Melhor_de_3
Alexandre Folie,Kimmer Coppejans,Belgium F9,1,10000,2014,3,1.4897996961719677,4,156.0,2,0,2,1,Melhor_de_3
Alexandre Folie,Kimmer Coppejans,Belgium F9,1,10000,2011,2,1.4897996961719677,4,156.0,2,0,2,1,Melhor_de_3
Martin Vaisse,Kimmer Coppejans,Belgium F7,1,10000,2012,2,1.8027036045054068,7,275.0,1,1,2,1,Melhor_de_3
Andy Murray,Kimmer Coppejans,Antwerp,2,711706,2019,2,1.4897996961719677,7,-126.0,1,0,2,2,Melhor_de_3
Julien Cagnina,Kimmer Coppejans,Belgium F10,1,10000,2014,2,0.5119425615707982,0,61.0,1,1,2,1,Melhor_de_3
Borna Coric,Kimmer Coppejans,BEL vs. CRO WG 1st RD,1,0,2016,3,3.061689273398951,-2,-158.0,1,0,2,2,Melhor_de_5
Daniel Brands,Kimmer Coppejans,Mons,2,117885,2016,2,2.96070053115729,7,-127.0,1,0,2,2,Melhor_de_3
Yannick Maden,Kimmer Coppejans,Antwerp,2,627088,2016,2,-0.5347690032374715,5,-82.0,1,0,2,2,Melhor_de_3
Joris De Loore,Kimmer Coppejans,Belgium F9,1,10000,2012,2,2.5862608677407266,1,20.0,2,0,2,2,Melhor_de_3
Joris De Loore,Kimmer Coppejans,Belgium F10,1,10000,2013,2,2.5862608677407266,1,20.0,2,1,2,2,Melhor_de_3
Yannik Reuter,Kimmer Coppejans,Belgium F6,1,10000,2012,2,1.8027036045054068,3,279.0,2,1,2,1,Melhor_de_3
Yannick Vandenbulcke,Kimmer Coppejans,Belgium F11,1,15000,2013,3,1.831750226785445,4,199.0,2,0,2,2,Melhor_de_3
Marin Cilic,Kimmer Coppejans,BEL vs. CRO WG 1st RD,1,0,2016,3,1.7141108050198994,6,-155.0,1,0,2,2,Melhor_de_5
Ugo Humbert,Kimmer Coppejans,Antwerp,2,450939,2020,2,-0.33351217522033494,-4,-101.0,1,0,1,2,Melhor_de_3
Norbert Gombos,Kimmer Coppejans,Mons,2,141445,2013,2,1.831750226785445,4,-44.0,1,0,2,2,Melhor_de_3
Yann Marti,Kimmer Coppejans,Mons,2,141485,2014,3,4.963902772437958,6,22.0,1,0,2,2,Melhor_de_3
Stefano Travaglia,Kimmer Coppejans,Antwerp,2,665591,2017,3,2.3870717564411272,3,128.0,1,0,2,2,Melhor_de_3
Louis Cant,Romain Bogaerts,Belgium F4,2,10000,2012,3,1.2874154175709194,3,-67.0,1,0,1,1,Melhor_de_3
Dimitar Grabul,Romain Bogaerts,Belgium F6,1,10000,2014,3,1.2874154175709194,12,-199.0,0,0,1,1,Melhor_de_3
Teri Groll,Romain Bogaerts,Belgium F7,1,10000,2012,2,-0.28293345405160863,1,-273.0,0,0,1,1,Melhor_de_3
Guillermo Hormazabal,Romain Bogaerts,Belgium F9,1,10000,2011,2,1.2874154175709194,8,-808.0,0,0,1,1,Melhor_de_3
Juan-Sebastian Vivanco,Romain Bogaerts,Belgium F8,1,10000,2011,2,1.2874154175709194,3,-485.0,0,0,1,1,Melhor_de_3
Maxime Tabatruong,Romain Bogaerts,Belgium F4,1,10000,2014,2,0.7192797143000824,4,-732.0,0,0,1,1,Melhor_de_3
Alban Meuffels,Romain Bogaerts,Belgium F9,1,10000,2013,2,1.2874154175709194,1,-499.0,0,0,1,1,Melhor_de_3
Frederico Ferreira Silva,Romain Bogaerts,Belgium F5,1,10000,2014,2,1.8526944066088546,-2,-869.0,0,0,0,2,Melhor_de_3
Denis Yevseyev,Romain Bogaerts,Belgium F2,1,10000,2012,2,2.1639676454745,0,-811.0,0,0,1,1,Melhor_de_3
Joris De Loore,Romain Bogaerts,Belgium F2,1,10000,2013,2,2.070972680806239,0,-894.0,1,0,1,2,Melhor_de_3
Joris De Loore,Romain Bogaerts,Belgium F4,1,10000,2013,2,2.070972680806239,0,-894.0,1,0,1,2,Melhor_de_3
Peter Torebko,Romain Bogaerts,Belgium F3,1,10000,2014,2,3.040519873378077,5,-910.0,0,0,1,1,Melhor_de_3
Juan Carlos Saez,Romain Bogaerts,Belgium F3,1,10000,2013,2,1.2874154175709194,2,-807.0,0,1,1,1,Melhor_de_3
Yannick Vandenbulcke,Romain Bogaerts,Belgium F2,1,15000,2014,2,1.3164620398509577,3,-715.0,1,0,1,2,Melhor_de_3
Louis Cant,Nico Matic,Belgium F4,2,10000,2012,3,-1.196512419160392,2,-309.0,1,0,2,1,Melhor_de_3
Jack Carpenter,Nico Matic,Belgium F3,1,10000,2012,2,-1.196512419160392,0,-692.0,0,0,2,1,Melhor_de_3
Julien Dubail,Nico Matic,Belgium F4,1,10000,2014,2,-3.0467108772851965,4,-963.0,1,1,2,1,Melhor_de_3
Colin Van Beem,Nico Matic,Belgium F3,1,10000,2016,3,-1.196512419160392,0,-854.0,0,0,2,1,Melhor_de_3
Louis Cant,Maxime Hinnisdaels,Belgium F7,1,10000,2012,2,0.0,5,-677.0,2,0,2,0,Melhor_de_3
Dimitar Grabul,Maxime Hinnisdaels,Belgium F3,1,10000,2014,3,0.0,14,-809.0,1,0,2,0,Melhor_de_3
Jonathan Kanar,Maxime Hinnisdaels,Belgium F5,1,10000,2015,3,-0.568135703270837,1,-1211.0,1,0,1,0,Melhor_de_3
Nils Langer,Maxime Hinnisdaels,Mons,2,136830,2012,2,-2.1186620410397836,5,-1514.0,1,0,2,1,Melhor_de_3
Juan Carlos Saez,Maxime Hinnisdaels,Belgium F5,2,15000,2013,2,0.0,4,-1417.0,1,0,2,0,Melhor_de_3
Louis Cant,Juan-Sebastian Vivanco,Belgium F7,1,10000,2011,2,0.0,0,418.0,1,0,2,0,Melhor_de_3
Julien Dubail,Juan-Sebastian Vivanco,Belgium F9,1,10000,2011,3,-1.8501984581248045,2,-236.0,1,0,2,0,Melhor_de_3
Marcos Giraldi Requena,Juan-Sebastian Vivanco,Belgium F7,1,10000,2013,2,0.0,-3,11.0,0,0,2,0,Melhor_de_3
Ricardo Rodriguez - Pace,Juan-Sebastian Vivanco,Belgium F2,1,10000,2012,2,0.0,-3,-184.343487394958,0,0,2,0,Melhor_de_3
Scott Griekspoor,Juan-Sebastian Vivanco,Belgium F6,1,10000,2013,3,-0.15568160136449194,-1,-402.0,0,0,2,1,Melhor_de_3
Tak Khunn Wang,Juan-Sebastian Vivanco,Belgium F8,1,10000,2011,2,-0.5862762928399974,-1,-342.0,0,0,2,0,Melhor_de_3
Juan Carlos Saez,Juan-Sebastian Vivanco,Belgium F4,1,10000,2013,2,0.0,-1,-322.0,0,0,2,0,Melhor_de_3
Taro Daniel,Juan-Sebastian Vivanco,Belgium F1,1,10000,2012,3,0.23532667745094216,-3,-498.0,0,0,2,0,Melhor_de_3
Louis Cant,Ivo Mijic,Belgium F8,1,10000,2012,2,0.0,0,50.0,1,0,2,0,Melhor_de_3
