Taxas de câmbio de referência do Euro e Direito de Saque Especial ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Última atualização: (ver última linha);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notas:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1-Para uma correta leitura deste ficheiro o separador de casas decimais deve ser o ponto (.) e o separador de listas (colunas) deve ser o ponto e virgula (;)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2-A utilização destes valores deve ser complementada com a leitura das notas constantes nas páginas de Internet correspondentes em www.bportugal.pt.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Período (Dias Úteis);Dólar australiano;Lev da Bulgária;Dólar canadiano;Franco suíço;Libra de Chipre;Coroa checa;Coroa dinamarquesa;Coroa Estónia;Libra esterlina;Dracma grega;Dólar de Hong Kong;Forint húngaro;Coroa islandesa;Iene japonês ;Won da Coreia do Sul ;Litas da Lituana ;Lats da Letão ;Lira maltesa ;Coroa norueguesa ;Dólar da Nova Zelândia ;Zloti polaco ;Novo Leu da Roménia ;Coroa sueca ;Dólar de Singapura ;Tolar esloveno ;Coroa eslovaca ;Nova Lira turca ;Dólar dos Estados Unidos ;Rand da África do Sul ;Real do Brasil ;Escudo de Cabo Verde ;Pataca de Macau ;Direito de Saque Especial ;Yuan renmimbi da China ;Kuna Croata ;Rupia indonésia ;Ringgit da Malásia ;Peso filipino ;Rublo russo ;Baht da Tailândia ;Peso Mexicano ;Rupia indiana ;Shequel de Israel 
1999-04-08;1.7324;-;1.6215;1.5958;0.57934;38.063;7.4322;15.6466;0.6731;324.45;8.3819;253.53;78.94;130.45;1323.17;4.3279;0.6378;0.4296;8.4105;2.0382;4.2928;15713.0;8.964;1.8717;190.9732;44.788;406605.0;1.0818;6.7423;1.8769;110.265;8.633;1.25327;-;-;9468.83;4.1112;41.686;28.2712;40.9302;-;-;-
1999-04-09;1.7162;-;1.6202;1.5968;0.58043;38.036;7.4323;15.6466;0.6724;323.7;8.3495;253.33;78.74;130.75;1317.96;4.3098;0.637;0.43;8.412;2.0212;4.2918;15386.0;8.944;1.8685;190.9803;44.745;405940.0;1.0778;6.6692;1.8538;110.265;8.6018;1.25596;-;-;9428.59;4.0947;41.513;28.2049;41.0008;-;-;-
1999-04-12;1.7106;-;1.6281;1.603;0.58051;38.132;7.4336;15.6466;0.6723;324.56;8.4257;254.82;79.08;130.27;1329.35;4.3495;0.6407;0.4309;8.4048;2.0041;4.3078;15521.0;9.02;1.872;191.4368;44.901;409852.0;1.0867;6.7059;1.8583;110.265;8.6732;1.25178;-;-;9488.01;4.1321;41.789;28.2139;41.2144;-;-;-
1999-04-13;1.692;-;1.6049;1.6032;0.5793;38.155;7.4334;15.6466;0.6671;324.3;8.343;253.69;78.71;129.66;1315.05;4.305;0.6369;0.4324;8.3645;1.9875;4.3023;15920.0;8.9575;1.8486;192.5428;44.852;408367.0;1.0765;6.6971;1.8193;110.265;8.593;1.26062;-;-;9392.03;4.0902;41.278;27.9016;40.7813;-;-;-
1999-04-14;1.6886;-;1.6103;1.6052;0.5793;38.0;7.4331;15.6466;0.6667;324.4;8.3612;253.67;78.57;128.55;1311.08;4.3143;0.6361;0.4292;8.341;1.9836;4.2905;16073.0;8.938;1.8282;193.4368;44.892;409524.0;1.0787;6.5774;1.8014;110.265;8.6104;1.26068;-;-;9332.5;4.0999;41.247;27.895;40.5181;-;-;-
1999-04-15;1.6981;-;1.6114;1.6035;0.57931;37.71;7.4333;15.6466;0.6682;324.5;8.3577;253.65;78.45;128.01;1310.26;4.3132;0.6356;0.4295;8.345;1.9963;4.2861;16125.0;8.929;1.8238;192.7021;44.878;409291.0;1.0786;6.5687;1.812;110.265;8.6088;1.26039;-;-;9341.65;4.0983;41.145;27.6065;40.4724;-;-;-
1999-04-16;1.6535;-;1.5851;1.6027;0.57897;37.922;7.4332;15.6466;0.6633;324.45;8.271;252.68;77.97;126.16;1297.96;4.2696;0.6297;0.4278;8.2875;1.9638;4.2838;15897.0;8.8825;1.821;192.346;44.91;407640.0;1.0668;6.5391;1.7762;110.265;8.5143;1.27177;-;-;9233.01;4.0562;40.721;27.3522;40.0008;-;-;-
1999-04-19;1.6325;-;1.5759;1.6015;0.57884;37.745;7.433;15.6466;0.6586;324.3;8.2394;251.52;77.78;125.67;1284.18;4.2546;0.6269;0.4267;8.2685;1.9338;4.2657;15846.0;8.883;1.8133;192.6903;45.003;408831.0;1.0636;6.4608;1.7789;110.265;8.4887;1.27592;-;-;9183.33;4.0413;40.36;26.763;39.7058;-;-;-
1999-04-20;1.6374;-;1.5825;1.604;0.57884;37.832;7.4328;15.6466;0.6589;325.7;8.2394;251.27;77.78;125.48;1284.18;4.2546;0.6269;0.4267;8.2755;1.9332;4.2675;15846.0;8.899;1.8133;192.591;45.003;408831.0;1.0646;6.4608;1.796;110.265;8.4944;1.27481;-;-;9183.33;4.0413;40.36;26.763;39.7058;-;-;-
1999-04-21;1.6349;-;1.5775;1.6;0.57864;37.797;7.4326;15.6466;0.6593;326.2;8.202;250.21;77.7;126.26;1257.83;4.2351;0.6251;0.4255;8.256;1.9358;4.2522;15649.0;8.905;1.8118;192.7372;44.921;408810.0;1.0586;6.4389;1.8314;110.265;8.4481;1.27724;-;-;9146.31;4.0227;40.333;26.4121;39.7788;-;-;-
1999-04-22;1.6366;-;1.573;1.601;0.57874;37.882;7.4327;15.6466;0.6585;326.7;8.202;249.49;77.79;126.95;1262.67;4.2347;0.6252;0.4253;8.2645;1.9392;4.2641;15710.0;8.909;1.8093;191.7849;45.03;409072.0;1.0581;6.4359;1.8305;110.265;8.4452;1.2759;-;-;9095.67;4.022;40.378;26.4113;39.7903;-;-;-
1999-04-23;1.6257;-;1.5725;1.6023;0.57877;37.839;7.4335;15.6466;0.6583;326.2;8.2404;251.6;77.92;127.25;1265.27;4.2541;0.6281;0.4258;8.2765;1.9305;4.2608;15735.0;8.8945;1.8187;192.305;44.914;411957.0;1.0634;6.4962;1.8131;110.265;8.4886;1.27259;-;-;9117.38;4.0404;40.457;26.4052;39.9623;-;-;-
1999-04-26;1.6349;-;1.5692;1.6027;0.5787;37.71;7.4335;15.6466;0.6569;326.4;8.223;250.7;77.87;126.22;1257.41;4.2461;0.6268;0.4256;8.2668;1.9358;4.2377;15703.0;8.8945;1.8046;192.9845;44.799;412184.0;1.0614;6.448;1.798;110.265;8.4721;1.27529;-;-;9151.57;4.0322;40.269;26.0381;40.0069;-;-;-
1999-04-27;1.6429;-;1.5744;1.6047;0.5788;37.683;7.4346;15.6466;0.6587;325.7;8.2419;250.74;77.99;127.34;1254.58;4.2534;0.6285;0.4259;8.2765;1.9423;4.2457;15780.0;8.903;1.808;193.3027;44.818;413557.0;1.063;6.4463;1.8156;110.265;8.486;1.27303;-;-;9127.58;4.0402;40.391;26.1335;40.023;-;-;-
1999-04-28;1.6324;-;1.5725;1.6088;0.5789;37.807;7.4336;15.6466;0.6583;326.65;8.2646;251.27;77.94;127.05;1257.17;4.2669;0.6308;0.427;8.296;1.9368;4.2522;15862.0;8.913;1.809;193.0616;44.927;414253.0;1.0666;6.4722;1.8266;110.265;8.5149;1.27039;-;-;9111.54;4.052;40.52;26.263;39.9063;-;-;-
1999-04-29;1.6123;-;1.5607;1.6072;0.5787;37.692;7.433;15.6466;0.6584;326.75;8.2183;250.58;77.89;126.16;1246.97;4.2425;0.6267;0.4255;8.2695;1.9063;4.2247;15893.0;8.911;1.7997;193.1168;44.964;413086.0;1.0604;6.4287;1.7868;110.265;8.4651;1.27586;-;-;8753.2;4.0293;40.347;25.915;39.6571;-;-;-
1999-04-30;1.6078;-;1.5519;1.6113;0.57864;37.643;7.4323;15.6466;0.6571;325.65;8.2125;250.52;77.93;126.9;1258.45;4.2383;0.6273;0.4253;8.2515;1.8962;4.1883;15832.0;8.9075;1.8017;193.2883;44.951;413470.0;1.0597;6.4682;1.7697;110.265;8.4605;1.27511;-;-;8718.05;4.0262;40.266;26.1118;39.406;-;-;-
1999-05-03;1.5987;-;1.5415;1.6111;0.57867;37.507;7.432;15.6466;0.6571;325.35;8.2073;250.02;78.18;126.93;1260.36;4.2367;0.6279;0.4253;8.2445;1.8916;4.1763;15806.0;8.9185;1.8015;193.505;44.896;415285.0;1.0589;6.4308;1.7636;110.265;8.4535;1.27437;-;-;8416.28;4.0239;40.106;26.2016;39.1701;-;-;-
1999-05-04;1.5996;-;1.5343;1.6098;0.57854;37.543;7.432;15.6466;0.6553;325.17;8.1877;249.5;78.31;128.04;1264.19;4.2271;0.6271;0.4257;8.2385;1.8933;4.1708;15801.0;8.9485;1.8006;193.5;45.02;414829.0;1.0564;6.4196;1.7779;110.265;8.4342;1.27598;-;-;8397.61;4.0142;39.878;26.1435;38.8983;-;-;-
1999-05-05;1.6194;-;1.5535;1.6041;0.5788;37.547;7.4322;15.6466;0.6552;325.0;8.2654;250.19;78.59;128.78;1276.93;4.2678;0.6309;0.4256;8.2565;1.9171;4.1765;15934.0;8.9845;1.8119;193.6989;44.95;417261.0;1.0667;6.4989;1.8006;110.265;8.516;1.26911;-;-;8545.74;4.0529;40.316;25.9924;39.2651;-;-;-
1999-05-06;1.6107;-;1.563;1.608;0.57937;37.529;7.4323;15.6466;0.6601;324.8;8.3697;250.6;79.03;130.6;1298.46;4.3209;0.6364;0.4277;8.2685;1.9144;4.2002;16140.0;9.005;1.8373;193.7113;44.922;421187.0;1.0799;6.5728;1.8218;110.265;8.6215;1.25872;-;-;8678.9;4.1033;40.952;26.0123;39.958;-;-;-
1999-05-07;1.6122;-;1.5725;1.6078;0.57931;37.69;7.4332;15.6466;0.661;326.1;8.3593;251.55;79.03;130.13;1296.9;4.3157;0.6361;0.4276;8.2585;1.9233;4.2063;16147.0;8.9575;1.8318;193.7554;45.05;420677.0;1.0786;6.6226;1.8196;110.265;8.6112;1.25943;-;-;8467.42;4.0981;40.852;26.1735;39.7321;-;-;-
1999-05-10;1.6012;-;1.5662;1.6075;0.57911;37.69;7.4323;15.6466;0.6604;326.15;8.321;250.48;78.95;129.82;1289.16;4.2954;0.6336;0.427;8.211;1.9183;4.1918;16070.0;8.9445;1.824;193.6241;45.156;421600.0;1.0735;6.594;1.7906;110.265;8.5702;1.2632;-;-;8284.36;4.0795;40.419;26.0473;39.5084;-;-;-
1999-05-11;1.597;-;1.5618;1.6082;0.57917;37.558;7.4327;15.6466;0.6619;325.3;8.323;249.78;79.05;129.97;1286.89;4.2966;0.6338;0.4279;8.2215;1.9125;4.1851;16083.0;8.942;1.8238;193.7923;45.193;421984.0;1.0732;6.6361;1.7772;110.265;8.5683;1.26291;-;-;8241.04;4.0803;40.373;26.1351;39.5194;-;-;-
1999-05-12;1.5961;-;1.5495;1.6052;0.57884;37.667;7.4329;15.6466;0.6577;325.35;8.2498;250.06;78.63;128.88;1283.2;4.2594;0.6289;0.4267;8.1982;1.9004;4.1717;15917.0;8.944;1.8089;194.0852;45.481;420644.0;1.0645;6.6046;1.766;110.265;8.4988;1.26992;-;-;8332.4;4.045;40.018;26.7722;39.147;-;-;-
1999-05-13;1.5891;-;1.554;1.6013;0.57884;37.745;7.433;15.6466;0.656;325.4;8.2324;249.99;78.6;129.2;1281.02;4.2504;0.627;0.4263;8.219;1.8992;4.1977;15954.0;8.9634;1.8107;193.8105;45.444;420446.0;1.0622;6.6398;1.7574;110.265;8.481;1.27148;-;-;8316.34;4.0356;40.037;27.3051;39.3107;-;-;-
1999-05-14;1.6051;-;1.5561;1.602;0.5789;37.627;7.433;15.6466;0.6601;324.85;8.2729;250.27;78.57;130.78;1289.01;4.2716;0.6305;0.4244;8.1825;1.9103;4.1937;15985.0;8.949;1.8274;193.7893;45.686;421491.0;1.0676;6.5904;1.7653;110.265;8.5243;1.26426;-;-;8342.52;4.0554;40.351;27.0932;39.6096;-;-;-
1999-05-17;1.6117;-;1.5683;1.6023;0.5789;37.629;7.4344;15.6466;0.6598;325.4;8.2846;250.46;78.39;131.47;1289.65;4.2764;0.6312;0.4265;8.2007;1.9175;4.1917;16295.0;8.9775;1.8296;193.761;46.196;424023.0;1.0685;6.6434;1.778;110.265;8.5318;1.262;-;-;8506.06;4.0611;40.611;26.4185;39.8214;-;-;-
1999-05-18;1.5896;-;1.5585;1.6023;0.57897;37.67;7.4338;15.6466;0.6592;325.43;8.2883;250.28;78.4;131.62;1283.34;4.2777;0.6314;0.4264;8.2115;1.9032;4.1885;16575.0;9.003;1.8296;193.8041;46.823;424768.0;1.069;6.5927;1.7916;110.265;8.5366;1.26262;-;-;8418.39;4.0622;40.329;26.4685;39.521;-;-;-
1999-05-19;1.6051;-;1.5598;1.6017;0.57877;37.71;7.4346;15.6466;0.6569;324.9;8.2433;249.73;78.17;132.4;1275.34;4.2536;0.6298;0.4264;8.2643;1.9268;4.1685;16451.0;9.028;1.831;193.2535;47.484;423319.0;1.0634;6.5798;1.7801;110.265;8.493;1.26443;-;-;8599.68;4.0394;40.15;26.3624;39.517;-;-;-
1999-05-20;1.6083;-;1.5593;1.602;0.5788;37.911;7.4357;15.6466;0.6591;324.85;8.2498;250.05;78.33;132.16;1275.34;4.2578;0.6316;0.421;8.26;1.9372;4.1819;16469.0;8.9965;1.832;193.8818;47.036;424443.0;1.0639;6.6175;1.7874;110.265;8.5998;1.26438;-;-;8537.8;4.0428;40.375;26.4964;39.465;-;-;-
1999-05-21;1.5906;-;1.5442;1.6034;0.57867;37.827;7.4351;15.6466;0.6583;324.88;8.1967;250.09;78.06;131.25;1261.38;4.23;0.6281;0.4253;8.2255;1.9285;4.1667;16410.0;8.962;1.819;193.8528;46.953;423686.0;1.0572;6.5467;1.7856;110.265;8.4432;1.27074;-;-;8499.09;4.017;39.969;26.232;39.1074;-;-;-
1999-05-24;1.6103;-;1.5458;1.6023;0.5786;37.807;7.4355;15.6466;0.6617;324.9;8.2083;250.28;78.21;130.86;1258.88;4.236;0.6291;0.4259;8.2435;1.9454;4.1636;16417.0;8.9754;1.8223;193.9225;46.805;425109.0;1.0585;6.5812;1.809;110.265;8.4541;1.26949;-;-;8526.63;4.0225;40.077;26.1563;39.214;-;-;-
1999-05-25;1.6134;-;1.5481;1.5964;0.57874;37.916;7.4349;15.6466;0.6634;325.3;8.2392;250.97;78.37;130.41;1260.83;4.2524;0.6318;0.4265;8.2565;1.9494;4.1903;16480.0;8.9895;1.8314;193.7776;46.654;426353.0;1.0627;6.6299;1.8332;110.265;8.4879;1.26611;-;-;8484.87;4.038;40.188;26.039;39.3747;-;-;-
1999-05-26;1.6205;-;1.5446;1.5949;0.5785;37.867;7.4334;15.6466;0.658;325.25;8.1688;250.43;78.09;128.77;1254.72;4.2156;0.627;0.4249;8.238;1.9717;4.1753;16366.0;8.987;1.8247;192.9391;46.448;424740.0;1.0535;6.6004;1.8331;110.265;8.4148;1.27655;-;-;8522.82;4.0033;40.107;25.8424;39.1428;-;-;-
1999-05-27;1.6057;-;1.5374;1.5939;0.57803;37.8;7.4322;15.6466;0.6551;325.0;8.1219;249.93;78.1;128.05;1244.78;4.1912;0.624;0.4238;8.2505;1.9543;4.1667;16322.0;8.978;1.8136;194.8187;46.468;423843.0;1.0473;6.5535;1.7856;110.265;8.3656;1.27924;-;-;8481.14;3.9798;39.928;25.7839;38.8959;-;-;-
1999-05-28;1.6046;-;1.5463;1.5941;0.57824;37.585;7.432;15.6466;0.6546;325.1;8.1248;250.12;77.98;126.7;1242.42;4.1927;0.6221;0.4178;8.2445;1.9557;4.1753;16364.0;8.995;1.8076;194.0626;45.707;423800.0;1.0479;6.5545;1.8129;110.265;8.3702;1.28337;-;-;8492.83;3.9813;39.823;25.9134;38.9224;-;-;-
1999-05-31;1.6074;-;1.5411;1.5943;0.5785;37.553;7.4318;15.6466;0.6524;324.9;8.1078;249.64;77.89;127.18;1240.33;4.184;0.6215;0.4233;8.2375;1.9531;4.1518;16327.0;8.968;1.8056;193.8187;45.5;425048.0;1.0456;6.4984;1.8005;110.265;8.3519;-;-;-;8468.58;3.9729;39.703;25.8552;38.7724;-;-;-
1999-06-01;1.6187;-;1.5405;1.5928;0.57803;37.563;7.4313;15.6466;0.6505;324.35;8.0924;249.2;77.79;126.35;1238.67;4.175;0.6201;0.4167;8.2355;1.9661;4.1575;16301.0;8.9675;1.798;194.3397;45.178;425272.0;1.0434;6.4821;1.804;110.265;8.3352;1.28603;-;-;8477.63;3.9638;39.638;25.7459;38.7102;-;-;-
1999-06-02;1.6075;-;1.54;1.5912;0.57777;37.477;7.4317;15.6466;0.6443;324.0;8.048;248.62;77.46;125.71;1231.11;4.1534;0.6182;0.4216;8.2415;1.9689;4.1445;16250.0;8.983;1.7907;194.4039;45.405;424418.0;1.0382;6.4332;1.8179;110.265;8.2935;1.29177;-;-;8464.49;3.9442;39.442;25.4869;38.508;-;-;-
1999-06-03;1.6082;-;1.5344;1.5928;0.5778;37.534;7.4311;15.6466;0.6458;323.82;8.0522;248.78;77.44;125.8;1229.95;4.1542;0.619;0.4217;8.241;1.98;4.145;16321.0;8.934;1.7922;194.4426;45.553;425123.0;1.0382;6.4472;-;-;-;1.29069;-;-;8486.89;3.945;39.528;25.4918;38.4998;-;-;-
1999-06-04;1.5837;-;1.5233;1.5877;0.57767;37.486;7.4302;15.6466;0.6412;324.0;8.0018;248.41;77.16;125.45;1221.16;4.128;0.616;0.4202;8.2275;1.9444;4.1335;16250.0;8.9115;1.7811;194.5196;45.696;424659.0;1.0315;6.3747;1.802;110.265;8.241;1.29628;-;-;8330.19;3.9201;39.253;25.3877;38.2776;-;-;-
1999-06-07;1.5621;-;1.5148;1.5858;0.5776;37.453;7.4305;15.6466;0.6414;324.1;8.005;248.55;77.19;124.7;1221.31;4.1293;0.616;0.4204;8.195;1.9209;4.1268;16275.0;8.8965;1.7793;194.4338;45.786;425319.0;1.0316;6.3295;1.8001;110.265;8.255;1.29702;-;-;7971.82;3.9215;39.189;25.3808;38.2596;-;-;-
1999-06-08;1.5732;-;1.5242;1.5909;0.57787;37.338;7.4302;15.6466;0.6489;323.95;8.0561;248.94;77.31;125.99;1223.47;4.1559;0.6202;0.4224;8.1925;1.9549;4.135;16386.0;8.9035;1.7786;195.0723;45.557;427046.0;1.0385;6.3209;1.8174;110.265;8.3654;1.29029;-;-;7899.7;3.9467;39.259;25.4131;38.3559;-;-;-
1999-06-09;1.5777;-;1.5413;1.5914;0.57817;37.287;7.4303;15.6466;0.6523;323.9;8.1194;249.59;77.54;124.48;1220.22;4.1875;0.6229;0.4234;8.212;1.9568;4.142;16493.0;8.9285;1.7922;195.1195;45.596;429484.0;1.0466;6.4012;1.8342;110.265;8.4966;1.2869;-;-;8110.38;3.9767;39.558;25.5085;38.6891;-;-;-
1999-06-10;1.5834;-;1.5395;1.5947;0.57813;37.293;7.4303;15.6466;0.6538;324.0;8.1256;249.8;77.55;124.5;1222.5;4.1912;0.6228;0.4236;8.2;1.9572;4.1155;16538.0;8.902;1.7956;194.9183;45.804;430063.0;1.0474;6.4263;-;-;-;1.28548;-;-;8081.86;3.9801;39.623;25.534;38.6965;-;-;-
1999-06-11;1.5796;-;1.5273;1.597;0.57824;37.167;7.4304;15.6466;0.6506;323.95;8.1243;249.83;77.38;124.09;1222.62;4.1877;0.6219;0.4233;8.1965;1.9419;4.1195;16520.0;8.8785;1.7926;195.0845;45.696;430854.0;1.0474;6.4077;1.8487;110.265;8.5098;1.28895;-;-;8037.27;3.98;39.7;25.5936;38.6417;-;-;-
1999-06-14;1.5765;-;1.5234;1.5952;0.57817;37.055;7.4302;15.6466;0.6473;323.95;8.0951;249.87;77.46;125.42;1221.01;4.1736;0.6221;0.4224;8.1805;1.9457;4.1132;16428.0;8.853;1.788;195.1662;45.652;431049.0;1.0437;6.3509;1.8604;110.265;8.4499;1.28895;-;-;7774.83;3.9657;39.506;25.5004;38.6184;-;-;-
1999-06-15;1.5735;-;1.5207;1.5941;0.57797;37.053;7.4302;15.6466;0.6501;323.94;8.0626;249.8;77.45;125.27;1211.31;4.1564;0.6211;0.4229;8.189;1.9427;4.0917;16372.0;8.863;1.7778;196.0553;45.446;430530.0;1.0392;6.337;1.8607;110.265;8.3777;1.29093;-;-;7571.31;3.9494;39.416;25.4629;38.4178;-;-;-
1999-06-16;1.5754;-;1.5138;1.5944;0.5778;37.053;7.4302;15.6466;0.651;323.74;8.0221;249.07;76.68;124.4;1204.21;4.1354;0.6193;0.424;8.1685;1.9501;4.0627;16305.0;8.81;1.7637;196.0248;45.147;429669.0;1.0345;6.3409;1.844;110.265;8.3021;1.29411;-;-;7519.74;3.9296;39.089;25.3571;38.1831;-;-;-
1999-06-17;1.569;-;1.5046;1.5976;0.57777;37.013;7.4314;15.6466;0.6481;323.35;8.02;249.22;76.53;123.97;1206.26;4.1349;0.6194;0.4216;8.151;1.9309;4.0528;16363.0;8.7945;1.7598;195.9441;45.4;430201.0;1.034;6.2867;1.8266;110.265;8.294;1.29574;-;-;7516.83;3.9291;39.011;25.2853;38.0804;-;-;-
1999-06-18;1.5907;-;1.5215;1.5969;0.5777;36.897;7.4312;15.6466;0.6506;323.95;8.0564;249.55;76.75;124.52;1208.06;4.1522;0.6205;0.4225;8.137;1.9515;4.0673;16439.0;8.7485;1.7709;195.987;45.441;430864.0;1.0388;6.1964;1.8184;110.265;8.3014;1.29005;-;-;7569.22;3.9456;39.248;25.319;38.3284;-;-;-
1999-06-21;1.5804;-;1.5119;1.5967;0.57773;36.853;7.4318;15.6466;0.6506;324.6;8.0239;249.32;77.27;126.3;1205.71;4.1374;0.6209;0.4238;8.104;1.9515;4.0357;16410.0;8.7295;1.7677;195.1589;45.477;432131.0;1.0339;6.2263;1.8202;110.265;8.2613;1.29301;-;-;7241.51;3.9304;39.2;25.1772;38.1472;-;-;-
1999-06-22;1.5847;-;1.5176;1.5952;0.57777;36.833;7.4324;15.6466;0.6498;324.55;8.0028;249.13;76.94;125.6;1195.57;4.1252;0.6197;0.4215;8.0895;1.9519;4.0378;16205.0;8.6655;1.7532;196.4035;45.4;431884.0;1.0313;6.1784;1.8187;110.265;8.2408;1.29568;-;-;7102.26;3.9199;38.916;25.2059;37.7548;-;-;-
1999-06-23;1.5689;-;1.5104;1.597;0.57763;36.845;7.4319;15.6466;0.6511;324.45;7.9907;248.57;76.7;125.55;1197.38;4.12;0.6197;0.4218;8.106;1.9328;4.0343;16208.0;8.7165;1.7526;195.8314;45.293;431751.0;1.028;6.1853;1.8247;110.265;8.2144;1.29721;-;-;6885.55;3.914;38.944;25.0367;37.801;-;-;-
1999-06-24;1.5672;-;1.5165;1.5977;0.57777;36.96;7.432;15.6466;0.6533;324.35;8.0133;249.48;76.72;126.05;1195.35;4.1319;0.6216;0.4204;8.11;1.9246;4.0458;16186.0;8.7315;1.757;195.8343;45.3;432335.0;1.0321;6.2271;1.8469;110.265;8.2472;1.29345;-;-;6970.73;3.9243;39.124;25.1231;37.8692;-;-;-
1999-06-25;1.5746;-;1.5353;1.5995;0.5792;36.97;7.4322;15.6466;0.6578;324.75;8.1026;250.55;77.26;126.8;1206.17;4.1781;0.6253;0.4238;8.153;1.9471;4.0888;16437.0;8.7572;1.7775;198.5302;45.454;437144.0;1.0443;6.3093;1.874;110.265;8.3444;1.28435;-;-;7202.18;3.9684;39.527;25.5027;38.3872;-;-;-
1999-06-28;1.5781;-;1.5242;1.5995;0.5779;36.836;7.4327;15.6466;0.6564;324.67;8.059;249.99;77.14;125.96;1201.2;4.1554;0.6233;0.4233;8.1315;1.9428;4.0865;16452.0;8.7545;1.7706;195.1704;45.458;436183.0;1.0388;6.2967;1.8626;110.265;8.3005;1.28823;-;-;6870.68;3.948;39.377;25.3587;38.321;-;-;-
1999-06-29;1.5775;-;1.5258;1.6012;0.5778;36.682;7.4343;15.6466;0.6544;324.6;8.038;249.87;76.87;125.3;1199.03;4.1457;0.6223;0.4227;8.121;1.9503;4.0723;16483.0;8.7485;1.7658;196.0028;45.361;435934.0;1.0364;6.2754;1.8417;110.265;8.2816;1.29039;-;-;6921.15;3.9372;39.351;25.11;38.2062;-;-;-
1999-06-30;1.5598;-;1.5262;1.6034;0.5777;36.418;7.4341;15.6466;0.6563;324.45;8.0116;249.64;77.03;124.82;1195.47;4.1325;0.6212;0.4251;8.1045;1.9404;4.058;16388.0;8.747;1.7558;196.1987;45.327;434931.0;1.0328;6.2621;1.8306;110.265;8.2535;1.29345;-;-;6883.62;3.9239;39.239;25.0558;38.0639;-;-;-
1999-07-01;1.5336;-;1.5035;1.6043;0.5778;36.171;7.4356;15.6466;0.6502;325.15;7.9614;249.3;76.64;124.12;1195.07;4.1057;0.6177;0.4212;8.0855;1.9164;4.0243;16238.0;8.7215;1.7429;196.4807;45.109;433811.0;1.0264;6.162;1.8008;110.265;8.2023;1.30265;-;-;7029.82;3.8998;38.946;24.902;37.766;-;-;-
1999-07-02;1.5347;-;1.5066;1.606;0.57737;36.184;7.4353;15.6466;0.6498;324.95;7.9507;249.12;76.62;123.93;1193.07;4.0985;0.618;0.4216;8.081;1.9242;4.0152;16274.0;8.7005;1.7409;196.5249;45.184;433905.0;1.0241;6.1892;1.8132;110.265;8.1842;1.30051;-;-;6993.93;3.8941;39.012;25.0628;37.7774;-;-;-
1999-07-05;1.537;-;1.4985;1.6055;0.57737;36.188;7.4353;15.6466;0.6491;324.8;7.9408;249.08;76.58;125.18;1190.73;4.0934;0.6181;0.4206;8.07;1.9327;4.0085;16200.0;8.7015;1.737;196.4825;45.169;435258.0;1.0232;6.1583;1.8034;110.265;8.177;1.30012;-;-;6856.79;3.8889;39.038;25.0273;37.7635;-;-;-
1999-07-06;1.5274;-;1.4984;1.604;0.5773;36.147;7.4352;15.6466;0.6514;325.35;7.9323;248.97;76.61;124.87;1193.77;4.0898;0.618;0.4212;8.0645;1.9244;4.0062;16243.0;8.7015;1.7372;196.513;45.134;435419.0;1.0221;6.1494;1.8086;110.265;8.1685;1.3;-;-;6866.09;3.8855;38.957;25.0206;37.6025;-;-;-
1999-07-07;1.5417;-;1.5018;1.6034;0.5776;36.2;7.4355;15.6466;0.6563;325.2;7.9323;249.06;76.66;124.77;1198.08;4.088;0.6191;0.4216;8.0865;1.9496;3.9933;16211.0;8.695;1.7334;196.6596;45.135;435555.0;1.0222;6.1706;1.819;110.265;8.1688;1.29957;-;-;6874.64;3.8846;39.153;25.0401;37.7262;-;-;-
1999-07-08;1.5342;-;1.4967;1.6029;0.57723;36.238;7.4358;15.6466;0.6544;325.53;7.8998;248.35;76.72;124.72;1201.87;4.0709;0.6183;0.4209;8.095;1.9465;3.971;16154.0;8.6905;1.7286;196.4521;45.384;434979.0;1.0182;6.1703;1.8129;110.265;8.1376;1.30267;-;-;6739.83;3.8689;39.197;24.9282;37.7257;-;-;-
1999-07-09;1.5289;-;1.5003;1.6065;0.5772;36.329;7.4366;15.6466;0.6577;325.2;7.9154;249.18;76.87;124.66;1210.8;4.0807;0.6193;0.4214;8.1145;1.9327;3.9852;16149.0;8.7075;1.7334;196.4213;45.233;435786.0;1.0204;6.2014;1.8403;110.265;8.1556;1.29963;-;-;6778.24;3.8762;39.272;24.9199;37.849;-;-;-
1999-07-12;1.5296;-;1.4967;1.6072;0.57703;36.273;7.4368;15.6466;0.6527;324.87;7.8592;248.68;76.68;123.82;1198.3;4.051;0.616;0.4233;8.1075;1.9306;3.9695;16181.0;8.717;1.7206;196.2982;45.147;435983.0;1.0124;6.2387;1.8218;110.265;8.0922;1.30736;-;-;6707.81;3.8476;38.784;24.7202;37.579;-;-;-
